Model,Dataset,Missing Rate (%),Métrica,Teste,Mecanismo
mean,fri_c4_1000_100,10,MAE,1.07086702676028,MNAR-MBOUV-RANDOMNESS
mean,fri_c4_1000_100,10,MAE,0.582390836152605,MNAR-MBOUV-RANDOMNESS
mean,fri_c4_1000_100,20,MAE,0.366548512893373,MNAR-MBOUV-RANDOMNESS
mean,fri_c4_1000_100,20,MAE,0.332716675294759,MNAR-MBOUV-RANDOMNESS
mean,fri_c4_1000_100,20,MAE,0.445138274759017,MNAR-MBOUV-RANDOMNESS
mean,fri_c4_1000_100,20,MAE,0.650523984087017,MNAR-MBOUV-RANDOMNESS
mean,fri_c4_1000_100,20,MAE,0.264325589459109,MNAR-MBOUV-RANDOMNESS
mean,fri_c4_1000_100,40,MAE,0.199557983289793,MNAR-MBOUV-RANDOMNESS
mean,fri_c4_1000_100,40,MAE,0.195686376018633,MNAR-MBOUV-RANDOMNESS
mean,fri_c4_1000_100,40,MAE,0.391935573158403,MNAR-MBOUV-RANDOMNESS
mean,fri_c4_1000_100,40,MAE,0.420834505174334,MNAR-MBOUV-RANDOMNESS
mean,fri_c4_1000_100,40,MAE,0.268377307832931,MNAR-MBOUV-RANDOMNESS
mean,fri_c4_1000_100,60,MAE,0.231896396232099,MNAR-MBOUV-RANDOMNESS
mean,fri_c4_1000_100,60,MAE,0.177003913451892,MNAR-MBOUV-RANDOMNESS
mean,fri_c4_1000_100,60,MAE,0.383752921841661,MNAR-MBOUV-RANDOMNESS
mean,fri_c4_1000_100,60,MAE,0.396041225233975,MNAR-MBOUV-RANDOMNESS
mean,fri_c4_1000_100,60,MAE,0.298434965620734,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,10,MAE,0.0530839948437114,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,10,MAE,0.0535196770331707,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,10,MAE,0.0537084368087853,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,10,MAE,0.0535671321692111,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,10,MAE,0.0519847598071565,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,20,MAE,0.0680556972192162,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,20,MAE,0.0682698662261449,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,20,MAE,0.0689044427649762,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,20,MAE,0.0663420911049418,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,20,MAE,0.0654842165387957,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,40,MAE,0.0873343356158988,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,40,MAE,0.0882955925891651,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,40,MAE,0.0875724595794948,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,40,MAE,0.087048613626766,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,40,MAE,0.0865603925555315,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,60,MAE,0.111770332656834,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,60,MAE,0.111785995080406,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,60,MAE,0.112030540855229,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,60,MAE,0.112061701165517,MNAR-MBOUV-RANDOMNESS
knn,sylva_prior,60,MAE,0.112061896823961,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,10,MAE,0.29525684726965,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,10,MAE,0.260645784354726,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,10,MAE,0.695330131181976,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,10,MAE,1.09138201658131,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,10,MAE,0.333550304486412,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,20,MAE,0.337945020211134,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,20,MAE,0.211398925230974,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,20,MAE,0.436662834758113,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,20,MAE,0.654043334574531,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,20,MAE,0.278449260915083,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,40,MAE,0.267016731946693,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,40,MAE,0.248589452111858,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,40,MAE,0.37340814261156,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,40,MAE,0.445399044228449,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,40,MAE,0.342474567444627,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,60,MAE,0.276172960183949,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,60,MAE,0.231299669654401,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,60,MAE,0.359996502630882,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,60,MAE,0.348558070536645,MNAR-MBOUV-RANDOMNESS
knn,fri_c4_1000_100,60,MAE,0.251904673733219,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,10,MAE,0.050153181423029,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,10,MAE,0.0504067390544379,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,10,MAE,0.0495821870823967,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,10,MAE,0.0502769134698767,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,10,MAE,0.0492576461291876,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,20,MAE,0.0603259410072655,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,20,MAE,0.0596240028630766,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,20,MAE,0.0590732098729358,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,20,MAE,0.0582837528210782,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,20,MAE,0.0582042942791417,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,40,MAE,0.0720611280825386,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,40,MAE,0.0730753331968031,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,40,MAE,0.0744795423136869,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,40,MAE,0.0738127525010347,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,40,MAE,0.0726032165290555,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,60,MAE,0.085724536979619,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,60,MAE,0.0858127747689497,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,60,MAE,0.0862126634018629,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,60,MAE,0.0859842805709057,MNAR-MBOUV-RANDOMNESS
mice,sylva_prior,60,MAE,0.0891887151209231,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,10,MAE,0.298430254603817,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,10,MAE,0.271252984053121,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,10,MAE,0.732711632491943,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,10,MAE,1.09657743105276,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,10,MAE,0.551982934669363,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,20,MAE,0.246228425143046,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,20,MAE,0.209086615898763,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,20,MAE,0.472678434312436,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,20,MAE,0.657250843909988,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,20,MAE,0.324487506889105,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,40,MAE,0.530581720322179,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,40,MAE,0.355554406715976,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,40,MAE,0.756788502491744,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,40,MAE,0.57422166182998,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,40,MAE,0.673523682636876,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,60,MAE,0.484650822622262,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,60,MAE,0.575874167144856,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,60,MAE,0.612078270401433,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,60,MAE,0.430454090845548,MNAR-MBOUV-RANDOMNESS
mice,fri_c4_1000_100,60,MAE,0.746399231883713,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,10,MAE,0.0670841667080704,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,10,MAE,0.0683638654551259,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,10,MAE,0.0842613098177096,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,10,MAE,0.0737331151095732,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,10,MAE,0.0704147274458896,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,20,MAE,0.0770578214907598,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,20,MAE,0.0647530120903521,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,20,MAE,0.0655473986136724,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,20,MAE,0.0645740929160308,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,20,MAE,0.065658297362288,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,40,MAE,0.05599817668747,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,40,MAE,0.0704355999441445,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,40,MAE,0.0751246483400093,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,40,MAE,0.0542753801014836,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,40,MAE,0.0574847259537091,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,60,MAE,0.0702618538728672,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,60,MAE,0.0544346909535194,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,60,MAE,0.0553035460501576,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,60,MAE,0.0616575955187596,MNAR-MBOUV-RANDOMNESS
saei,sylva_prior,60,MAE,0.0559895886410377,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,10,MAE,0.489123737831015,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,10,MAE,0.258964818797322,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,10,MAE,0.836434441330838,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,10,MAE,1.09948049905332,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,10,MAE,0.602099116529546,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,20,MAE,0.226368711310405,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,20,MAE,0.219320920815493,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,20,MAE,0.609046581117608,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,20,MAE,0.630097808975121,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,20,MAE,0.242839394026254,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,40,MAE,0.179350864911704,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,40,MAE,0.283241507713612,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,40,MAE,0.35742307707584,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,40,MAE,0.395156594529861,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,40,MAE,0.263509187218911,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,60,MAE,0.206006681027907,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,60,MAE,0.146163486096457,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,60,MAE,0.279785854387163,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,60,MAE,0.305697750300776,MNAR-MBOUV-RANDOMNESS
saei,fri_c4_1000_100,60,MAE,0.210201344261467,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,10,MAE,0.0596659427585283,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,10,MAE,0.0575527538642122,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,10,MAE,0.057416971593033,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,10,MAE,0.0589978412136027,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,10,MAE,0.0574085230589702,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,20,MAE,0.0610415811951978,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,20,MAE,0.0608452450800295,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,20,MAE,0.0615795038415956,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,20,MAE,0.0615452480410202,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,20,MAE,0.0609088006362826,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,40,MAE,0.0753846482197831,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,40,MAE,0.0741089977700712,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,40,MAE,0.0749434251740618,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,40,MAE,0.0751653884895589,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,40,MAE,0.0744951426078758,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,60,MAE,0.0748685953156714,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,60,MAE,0.0740940810995014,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,60,MAE,0.0742310402449937,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,60,MAE,0.0753139199736576,MNAR-MBOUV-RANDOMNESS
pmivae,sylva_prior,60,MAE,0.0740085625584732,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,10,MAE,0.298373372272437,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,10,MAE,0.257500394973842,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,10,MAE,0.910567578058097,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,10,MAE,1.0910174522197,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,10,MAE,0.338567116540089,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,20,MAE,0.231487633005392,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,20,MAE,0.211152669479368,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,20,MAE,0.440718136094899,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,20,MAE,0.631673190049936,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,20,MAE,0.262814283995537,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,40,MAE,0.20013121258195,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,40,MAE,0.223469822473134,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,40,MAE,0.32340359966534,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,40,MAE,0.487630941038079,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,40,MAE,0.314768236688253,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,60,MAE,0.226065520385456,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,60,MAE,0.17833272874218,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,60,MAE,0.360493156118318,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,60,MAE,0.349081315764274,MNAR-MBOUV-RANDOMNESS
pmivae,fri_c4_1000_100,60,MAE,0.256904450660755,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,10,MAE,0.080255150157434,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,10,MAE,0.0795838084974962,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,10,MAE,0.0803523310503657,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,10,MAE,0.0804832059057208,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,10,MAE,0.0799485678278058,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,20,MAE,0.0799743491841459,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,20,MAE,0.0795979693632528,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,20,MAE,0.079209256471136,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,20,MAE,0.0802714397793599,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,20,MAE,0.0794166670734363,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,40,MAE,0.0833409262036186,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,40,MAE,0.0829482942533117,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,40,MAE,0.0838058475895109,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,40,MAE,0.0836657817866975,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,40,MAE,0.0833209938381628,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,60,MAE,0.0935097882091693,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,60,MAE,0.0932555538805229,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,60,MAE,0.0943931139524062,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,60,MAE,0.0936947361772575,MNAR-MBOUV-RANDOMNESS
lpr0,sylva_prior,60,MAE,0.0927190978223139,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,10,MAE,0.490579325052287,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,10,MAE,0.249848318821861,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,10,MAE,0.683211714794561,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,10,MAE,1.08607096430241,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,10,MAE,0.332149572185586,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,20,MAE,0.229270600261143,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,20,MAE,0.206448459439591,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,20,MAE,0.449814329054902,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,20,MAE,0.65719372522697,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,20,MAE,0.258982077263303,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,40,MAE,0.199320986984827,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,40,MAE,0.243689686521883,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,40,MAE,0.385898899926039,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,40,MAE,0.426252989664684,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,40,MAE,0.312528050147962,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,60,MAE,0.18800860829965,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,60,MAE,0.209720125400666,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,60,MAE,0.346807085479658,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,60,MAE,0.352187508798571,MNAR-MBOUV-RANDOMNESS
lpr0,fri_c4_1000_100,60,MAE,0.246791122189167,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,10,MAE,0.0803342380170142,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,10,MAE,0.0794861898724127,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,10,MAE,0.0801218399213035,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,10,MAE,0.080315988045702,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,10,MAE,0.0786857538765402,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,20,MAE,0.08038055449774,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,20,MAE,0.0792777927480225,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,20,MAE,0.0796297325670279,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,20,MAE,0.080893354146734,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,20,MAE,0.0792038752840793,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,40,MAE,0.0838827864528054,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,40,MAE,0.0834731326543445,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,40,MAE,0.0834182021279321,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,40,MAE,0.0843044200479754,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,40,MAE,0.0832636785326414,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,60,MAE,0.0930633389843243,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,60,MAE,0.0939232756289861,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,60,MAE,0.0938760659678599,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,60,MAE,0.0944021884272855,MNAR-MBOUV-RANDOMNESS
lpr1,sylva_prior,60,MAE,0.0933417704195749,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,10,MAE,0.288288470351126,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,10,MAE,0.253722596898554,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,10,MAE,0.711105879782403,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,10,MAE,1.33923488506843,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,10,MAE,0.36540792357905,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,20,MAE,0.352363850482808,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,20,MAE,0.206040682463681,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,20,MAE,0.449829628986967,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,20,MAE,0.652176542853193,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,20,MAE,0.347888670711415,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,40,MAE,0.199538488180223,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,40,MAE,0.193580817372506,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,40,MAE,0.387447114687071,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,40,MAE,0.420156160146237,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,40,MAE,0.399822881622264,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,60,MAE,0.18972751806239,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,60,MAE,0.210568450604947,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,60,MAE,0.320541238645834,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,60,MAE,0.393193051756403,MNAR-MBOUV-RANDOMNESS
lpr1,fri_c4_1000_100,60,MAE,0.249255186428752,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,10,MAE,0.0793853989307593,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,10,MAE,0.0790365978666162,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,10,MAE,0.0805230794602228,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,10,MAE,0.0810132558198568,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,10,MAE,0.0797044511667695,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,20,MAE,0.0798571967709795,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,20,MAE,0.0799002103726596,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,20,MAE,0.0796113667709416,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,20,MAE,0.0804114048786932,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,20,MAE,0.0796087753065222,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,40,MAE,0.0837045517416678,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,40,MAE,0.0832709047586715,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,40,MAE,0.0838222915767367,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,40,MAE,0.0843419833856319,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,40,MAE,0.0831718439012015,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,60,MAE,0.0936982485602228,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,60,MAE,0.0933076712648893,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,60,MAE,0.0940424163491689,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,60,MAE,0.0939507066251154,MNAR-MBOUV-RANDOMNESS
lpr2,sylva_prior,60,MAE,0.0926322803295152,MNAR-MBOUV-RANDOMNESS
lpr2,fri_c4_1000_100,10,MAE,0.297760902253951,MNAR-MBOUV-RANDOMNESS
lpr2,fri_c4_1000_100,10,MAE,0.256758862068265,MNAR-MBOUV-RANDOMNESS
lpr2,fri_c4_1000_100,10,MAE,0.705963138813598,MNAR-MBOUV-RANDOMNESS
lpr2,fri_c4_1000_100,10,MAE,1.13379885546892,MNAR-MBOUV-RANDOMNESS
lpr2,fri_c4_1000_100,10,MAE,0.345153000151681,MNAR-MBOUV-RANDOMNESS
lpr2,fri_c4_1000_100,20,MAE,0.244053011698436,MNAR-MBOUV-RANDOMNESS
lpr2,fri_c4_1000_100,20,MAE,0.212815589330516,MNAR-MBOUV-RANDOMNESS
lpr2,fri_c4_1000_100,20,MAE,0.456879186236192,MNAR-MBOUV-RANDOMNESS
lpr2,fri_c4_1000_100,20,MAE,0.643302355987011,MNAR-MBOUV-RANDOMNESS
lpr2,fri_c4_1000_100,20,MAE,0.280893167871296,MNAR-MBOUV-RANDOMNESS
lpr2,fri_c4_1000_100,40,MAE,0.208262110353811,MNAR-MBOUV-RANDOMNESS
lpr2,fri_c4_1000_100,40,MAE,0.190937634418345,MNAR-MBOUV-RANDOMNESS
lpr2,fri_c4_1000_100,40,MAE,0.329938723176053,MNAR-MBOUV-RANDOMNESS
lpr2,fri_c4_1000_100,40,MAE,0.483044353144267,MNAR-MBOUV-RANDOMNESS
lpr2,fri_c4_1000_100,40,MAE,0.241578162178687,MNAR-MBOUV-RANDOMNESS
lpr2,fri_c4_1000_100,60,MAE,0.317838145822106,MNAR-MBOUV-RANDOMNESS
