Model,Dataset,Missing Rate (%),Métrica,Teste
lpr3,sylva_prior,60,MAE,0.0785114025049333
lpr3,sylva_prior,60,MAE,0.0797839243876991
lpr3,sylva_prior,60,MAE,0.077007776087833
lpr3,fri_c4_1000_100,10,MAE,0.264377552220983
lpr3,fri_c4_1000_100,10,MAE,0.107144897947753
lpr3,fri_c4_1000_100,10,MAE,0.20644022398766
lpr3,fri_c4_1000_100,10,MAE,0.170494629943223
lpr3,fri_c4_1000_100,10,MAE,0.126900734088585
lpr3,fri_c4_1000_100,20,MAE,0.206276600345716
lpr3,fri_c4_1000_100,20,MAE,0.232438962377372
lpr3,fri_c4_1000_100,20,MAE,0.121506144555681
lpr3,fri_c4_1000_100,20,MAE,0.158133851163446
lpr3,fri_c4_1000_100,20,MAE,0.213731847368732
lpr3,fri_c4_1000_100,40,MAE,0.1915372914991
lpr3,fri_c4_1000_100,40,MAE,0.184374710833122
lpr3,fri_c4_1000_100,40,MAE,0.124687323890233
lpr3,fri_c4_1000_100,40,MAE,0.200583328560175
lpr3,fri_c4_1000_100,40,MAE,0.245203827817814
lpr3,fri_c4_1000_100,60,MAE,0.332502297545906
lpr3,fri_c4_1000_100,60,MAE,0.207451664820603
lpr3,fri_c4_1000_100,60,MAE,0.235591061381823
lpr3,fri_c4_1000_100,60,MAE,0.234779090351779
lpr3,fri_c4_1000_100,60,MAE,0.267715346024164
mean,wiscosin,10,MAE,0.0971303978435798
mean,wiscosin,10,MAE,0.0764355337176874
mean,wiscosin,10,MAE,0.107769303801406
mean,wiscosin,10,MAE,0.113862436198912
mean,wiscosin,10,MAE,0.0974502738788071
mean,wiscosin,20,MAE,0.111658087444014
mean,wiscosin,20,MAE,0.105600400313422
mean,wiscosin,20,MAE,0.115692727789554
mean,wiscosin,20,MAE,0.106913938321271
mean,wiscosin,20,MAE,0.11815502958416
mean,wiscosin,40,MAE,0.115784283623992
mean,wiscosin,40,MAE,0.110867949656324
mean,wiscosin,40,MAE,0.114383731430687
mean,wiscosin,40,MAE,0.107302293371794
mean,wiscosin,40,MAE,0.0996898543553775
mean,wiscosin,60,MAE,0.117409401749274
mean,wiscosin,60,MAE,0.109560355118805
mean,wiscosin,60,MAE,0.113846174979718
mean,wiscosin,60,MAE,0.101170447016328
mean,wiscosin,60,MAE,0.11001481526924
mean,pima_diabetes,10,MAE,0.120333918401626
mean,pima_diabetes,10,MAE,0.1331465237396
mean,pima_diabetes,10,MAE,0.128711751378645
mean,pima_diabetes,10,MAE,0.14687116177042
mean,pima_diabetes,10,MAE,0.114609275059688
mean,pima_diabetes,20,MAE,0.138684525283728
mean,pima_diabetes,20,MAE,0.140234651812688
mean,pima_diabetes,20,MAE,0.117300050007124
mean,pima_diabetes,20,MAE,0.125626980670099
mean,pima_diabetes,20,MAE,0.13681536747166
mean,pima_diabetes,40,MAE,0.128148492355603
mean,pima_diabetes,40,MAE,0.123019583056314
mean,pima_diabetes,40,MAE,0.124474238592897
mean,pima_diabetes,40,MAE,0.144594014602683
mean,pima_diabetes,40,MAE,0.132888831857131
mean,pima_diabetes,60,MAE,0.128251101939561
mean,pima_diabetes,60,MAE,0.125361348491243
mean,pima_diabetes,60,MAE,0.124483802239126
mean,pima_diabetes,60,MAE,0.132161218815969
mean,pima_diabetes,60,MAE,0.12369066705617
mean,bc_coimbra,10,MAE,0.150093238614294
mean,bc_coimbra,10,MAE,0.129464827074051
mean,bc_coimbra,10,MAE,0.223617186275158
mean,bc_coimbra,10,MAE,0.139878650488942
mean,bc_coimbra,10,MAE,0.107027353898207
mean,bc_coimbra,20,MAE,0.151458541784436
mean,bc_coimbra,20,MAE,0.157902673540279
mean,bc_coimbra,20,MAE,0.287244346939884
mean,bc_coimbra,20,MAE,0.113971945231721
mean,bc_coimbra,20,MAE,0.13883148569129
mean,bc_coimbra,40,MAE,0.148121089228831
mean,bc_coimbra,40,MAE,0.187962286756958
mean,bc_coimbra,40,MAE,0.190517684602976
mean,bc_coimbra,40,MAE,0.144474592364351
mean,bc_coimbra,40,MAE,0.154024340728257
mean,bc_coimbra,60,MAE,0.168856942063758
mean,bc_coimbra,60,MAE,0.175963428587567
mean,bc_coimbra,60,MAE,0.201861983013589
mean,bc_coimbra,60,MAE,0.145684484961286
mean,bc_coimbra,60,MAE,0.178187261499562
mean,indian_liver,10,MAE,0.124720601173322
mean,indian_liver,10,MAE,0.112279758985505
mean,indian_liver,10,MAE,0.141162350471587
mean,indian_liver,10,MAE,0.117160416367644
mean,indian_liver,10,MAE,0.130007134250725
mean,indian_liver,20,MAE,0.100455422954693
mean,indian_liver,20,MAE,0.131274706785137
mean,indian_liver,20,MAE,0.113962499103274
mean,indian_liver,20,MAE,0.106997168968379
mean,indian_liver,20,MAE,0.14300008043906
mean,indian_liver,40,MAE,0.109005541429256
mean,indian_liver,40,MAE,0.127804780234044
mean,indian_liver,40,MAE,0.118901168567959
mean,indian_liver,40,MAE,0.110576583246032
mean,indian_liver,40,MAE,0.122907639818016
mean,indian_liver,60,MAE,0.12123536372787
mean,indian_liver,60,MAE,0.122404009792454
mean,indian_liver,60,MAE,0.11150545254563
mean,indian_liver,60,MAE,0.121908252174732
mean,indian_liver,60,MAE,0.133010204079229
mean,parkinsons,10,MAE,0.172171092994531
mean,parkinsons,10,MAE,0.101408787429362
mean,parkinsons,10,MAE,0.125683596950846
mean,parkinsons,10,MAE,0.127508774982857
mean,parkinsons,10,MAE,0.253741022061275
mean,parkinsons,20,MAE,0.165414705024006
mean,parkinsons,20,MAE,0.101443609989786
mean,parkinsons,20,MAE,0.181988723151654
mean,parkinsons,20,MAE,0.118466507696887
mean,parkinsons,20,MAE,0.135013885537199
mean,parkinsons,40,MAE,0.145954029836
mean,parkinsons,40,MAE,0.112608871328671
mean,parkinsons,40,MAE,0.186682268356762
mean,parkinsons,40,MAE,0.119120269857405
mean,parkinsons,40,MAE,0.192233536873458
mean,parkinsons,60,MAE,0.129841885747167
mean,parkinsons,60,MAE,0.108038790983043
mean,parkinsons,60,MAE,0.187287752606655
mean,parkinsons,60,MAE,0.120379315154982
mean,parkinsons,60,MAE,0.166216431860009
mean,mammographic_masses,10,MAE,0.28953338380861
mean,mammographic_masses,10,MAE,0.2703675328312
mean,mammographic_masses,10,MAE,0.262770131071783
mean,mammographic_masses,10,MAE,0.271079788233
mean,mammographic_masses,10,MAE,0.280439890970538
mean,mammographic_masses,20,MAE,0.274701737697566
mean,mammographic_masses,20,MAE,0.272428426837785
mean,mammographic_masses,20,MAE,0.277450905731967
mean,mammographic_masses,20,MAE,0.263045601257751
mean,mammographic_masses,20,MAE,0.283904365571447
mean,mammographic_masses,40,MAE,0.275431812111682
mean,mammographic_masses,40,MAE,0.274835764405101
mean,mammographic_masses,40,MAE,0.265623571286459
mean,mammographic_masses,40,MAE,0.272162396213057
mean,mammographic_masses,40,MAE,0.281983568914786
mean,mammographic_masses,60,MAE,0.270675649024972
mean,mammographic_masses,60,MAE,0.272725155714231
mean,mammographic_masses,60,MAE,0.27005519129391
mean,mammographic_masses,60,MAE,0.270187391245809
mean,mammographic_masses,60,MAE,0.27205949111712
mean,hcv_egyptian,10,MAE,0.326852846523104
mean,hcv_egyptian,10,MAE,0.311992999708559
mean,hcv_egyptian,10,MAE,0.321197313691015
mean,hcv_egyptian,10,MAE,0.307122486575457
mean,hcv_egyptian,10,MAE,0.308872301651255
mean,hcv_egyptian,20,MAE,0.319774503673709
mean,hcv_egyptian,20,MAE,0.310580702725353
mean,hcv_egyptian,20,MAE,0.315009782301615
mean,hcv_egyptian,20,MAE,0.314000737824856
mean,hcv_egyptian,20,MAE,0.320061788069538
mean,hcv_egyptian,40,MAE,0.316158584096788
mean,hcv_egyptian,40,MAE,0.313016059334125
mean,hcv_egyptian,40,MAE,0.314931949036808
mean,hcv_egyptian,40,MAE,0.313047546602403
mean,hcv_egyptian,40,MAE,0.315369569391637
mean,hcv_egyptian,60,MAE,0.324203544620567
mean,hcv_egyptian,60,MAE,0.311386461975147
mean,hcv_egyptian,60,MAE,0.314566423088187
mean,hcv_egyptian,60,MAE,0.315544622491382
mean,hcv_egyptian,60,MAE,0.315108874635151
mean,thoracic_surgey,10,MAE,0.168516429071779
mean,thoracic_surgey,10,MAE,0.143193763074902
mean,thoracic_surgey,10,MAE,0.130592588940996
mean,thoracic_surgey,10,MAE,0.132111347619596
mean,thoracic_surgey,10,MAE,0.143930148328378
mean,thoracic_surgey,20,MAE,0.149592579883728
mean,thoracic_surgey,20,MAE,0.149861419547131
mean,thoracic_surgey,20,MAE,0.142143004096562
mean,thoracic_surgey,20,MAE,0.140338262995645
mean,thoracic_surgey,20,MAE,0.154485518165032
mean,thoracic_surgey,40,MAE,0.163973630821048
mean,thoracic_surgey,40,MAE,0.140298616421231
mean,thoracic_surgey,40,MAE,0.148131644994447
mean,thoracic_surgey,40,MAE,0.142033141961445
mean,thoracic_surgey,40,MAE,0.15965630949023
mean,thoracic_surgey,60,MAE,0.151347837348095
mean,thoracic_surgey,60,MAE,0.142190404319276
mean,thoracic_surgey,60,MAE,0.133807856165952
mean,thoracic_surgey,60,MAE,0.15687960518344
mean,thoracic_surgey,60,MAE,0.152614374258165
knn,wiscosin,10,MAE,0.131302793261195
