lpr0,lpr1,lpr2,lpr3
1.3899322336553148,1.3858223662138078,1.380557787464295,1.210817709632929
1.3428793994498398,1.43357132505615,1.4300469007562029,1.4440349932659988
1.4331573737802747,1.432072162527426,1.3975359961080818,1.428141391855754
1.3808727518092179,1.4327144132495209,1.3506160388956219,1.429119950230605
1.3531388478378188,1.4049934892403808,1.354627188692015,1.4280612537925808
1.1989893958417188,1.236717988069287,1.336549131234007,1.385944545424581
1.3860519975998717,1.321606512218301,1.4542686748877212,1.3963997531984678
1.3515535561632999,1.4301181475670208,1.3669311836827718,1.4178157669592948
1.449945211264941,1.3959542929352238,1.3939500670486418,1.3884041511035068
1.394489725787387,1.3684613779791968,1.3983053828329028,1.415767975354003
1.388844386411825,1.296468817318985,1.2493802124485769,1.3764671954238428
1.4299248058098988,1.385376085744825,1.3727641359940028,1.4079245507465088
1.3938291879865008,1.39795948160818,1.373262421291583,1.442543445830616
1.4293861229965168,1.3726534966439328,1.427115677079635,1.41894553323321
1.3871944983744529,1.4287846307880419,1.379926532878856,1.360299651995931
1.2997300554473779,1.3489384634020198,1.341852600109804,1.339002426637443
1.4003706131784328,1.3867849361308098,1.4161948099075408,1.41214523687407
1.419781648798304,1.426648615142119,1.383088413276489,1.390623486845156
1.2016666769442919,1.4430988927343689,1.214386049183214,1.2870968784456018
1.0851495375350968,1.4454888300190007,1.440551574743757,1.444329532718832
1.1589910764327858,1.4285464214084849,1.276230871798811,1.345034206678925
1.368579398084135,1.425651865248949,1.158064104245911,1.3809798007233618
1.431066937904493,1.289212215530943,0.056667357045854905,1.4245736965779998
1.3225965661127128,1.439516024161383,1.3463880826442498,1.345197830320869
1.1616039394986908,1.4156135544761168,1.438056082640221,1.319035468289213
1.312653572276471,1.26135074327388,1.2273896898511047,1.4299682861109038
1.3689385129893659,1.4289263019986669,1.3820680584282399,1.3933405795031388
1.292723170592435,1.3549567086070398,1.4171863286224868,1.337742583297853
1.3581005336439518,1.379336697253419,1.374738303397938,1.3599371391674848
1.4330737058015568,1.360761603900274,1.3875998611811509,1.367099719833463
1.1626518736083788,1.2674705262209738,1.1526112871723428,1.4267871067763518
1.3654351154607818,1.2140237084369199,1.380060496675736,1.3508911021064098
1.3224373082951137,1.320451181940223,1.318887682465495,1.306270602848771
1.4033867775833488,1.3847768664646398,1.3683328229669498,1.2189721331206789
1.390199737479057,1.3138598563188157,1.348216363410169,1.3440227658459818
1.3283705498568668,1.2975693315946057,1.256839070566924,1.3158833692847618
1.304078762201888,1.3574951134916529,1.316653955546832,1.3166953403148058
1.3205114182416449,1.354416691490318,1.2838149142414519,1.283759084642421
1.2312170555631528,1.2278560537300718,1.2308871534714958,1.223422280298018
1.245255595084081,1.2201183458206288,1.2336049835493799,1.227469575319919
1.2366764177691278,1.2443541785144188,1.2353684601538968,1.2354123563319268
1.2467633063334318,1.221190009635329,1.2309949297664688,1.2367663906246698
1.2362954210573809,1.2530297076713919,1.2336537331936839,1.226028434082751
1.219389443440121,1.2237094507163517,1.2229779413798079,1.232056007659613
1.253732401731067,1.2310413969509229,1.236201895731135,1.238106990028669
1.2385808382725858,1.2278481352558708,1.2415007143715868,1.2349912362689808
1.241427403710272,1.2437903325186148,1.2388277382835289,1.242076752947577
1.2433013494206238,1.2397051064622029,1.2453026009041808,1.2276783261712287
1.2263229640441269,1.227794835344573,1.227562665052068,1.2271747115189178
1.2375726259234299,1.2372020804902277,1.2404971038022339,1.2413135274549918
1.2278246190980908,1.2374772924210649,1.2282731824918978,1.2374142784877038
1.22373125955186,1.2424561461902799,1.2315464430143999,1.2366994914753677
1.2358267389276179,1.2364146001111749,1.234590455873422,1.240395781095363
1.2236874871730827,1.226795834258609,1.228896514911559,1.2262194162552738
1.236486072195896,1.2364233736045338,1.238896166623196,1.2340236719752788
1.2360296282699228,1.2323483236051458,1.2371463734964439,1.2359481091772428
1.2381484225435548,1.2407459080899539,1.2364980785349968,1.2322494936824608
1.2385361776613228,1.237002127287642,1.2378420085322808,1.237100182447978
1.4372473743231609,1.4419606723065699,1.4523453646371278,1.4693616704946242
1.4726756091323114,1.450995233673996,1.4659718139681321,1.4426647513442268
1.4287945311254528,1.438582742316811,1.4121716577024188,1.429101644984429
1.4381778231550388,1.4474879977997168,1.4776536051431917,1.4419752259535248
1.4197965550542608,1.437474883492504,1.432407185168281,1.4369993635694969
1.4473566506253759,1.4440886139206868,1.4632281565199532,1.4410371323154358
1.442082942831398,1.45561883685315,1.4515078542289608,1.448555984673549
1.4204403376378139,1.4297599057593489,1.42627860619158,1.4351101514276339
1.444888494102399,1.4537144777268984,1.4462350637935129,1.4533714143914684
1.4309375234836728,1.4296198133720759,1.4338683508949148,1.4467349765546489
1.4621248785818723,1.4459803688747168,1.4388730089126718,1.4437001350717498
1.4414262275863208,1.4362433356646809,1.444462669976637,1.4452782903897299
1.4297731885214189,1.4202952501543389,1.44723720297234,1.4509097742085229
1.4442261915734758,1.4463122072688748,1.4419755012612119,1.4520165098585864
1.4217866688954879,1.4265790343248947,1.4150207492244649,1.4213790966560709
1.4479969091139209,1.4295690398577678,1.4427941578906058,1.433162770786644
1.4447380421910458,1.4397265783174749,1.4290505713979758,1.425924725289788
1.431643752005192,1.4375200966814479,1.4384512047735718,1.427750563926199
1.440803857728968,1.437167847319852,1.4389269101627438,1.433008320084225
1.4268236154987368,1.418454635271266,1.4278353021549168,1.4280501303505289
1.3154123411889098,1.329957236128037,1.3462016881918628,1.282447564376215
1.2990175793632948,1.3094786465146908,1.2987681943894858,1.393879034131276
1.3780159913217798,1.3067123517073538,1.2996088021140688,1.3230641376035728
1.3430715100217339,1.3455637602064918,1.324866655722548,1.3045328733066879
1.2820526608893759,1.3309357507566388,1.2593808970346798,1.2822626742783467
1.3083683936509578,1.3326537202946518,1.2935997674745998,1.2968472203000778
1.3072294576257488,1.3361813461507899,1.304698354285272,1.335931130052597
1.3015752446270539,1.3027128846305898,1.353910928161642,1.3079673548939938
1.286584960931712,1.2919059439061158,1.296674613453565,1.305801006642575
1.3298517744465048,1.2854597386923179,1.293481572669311,1.3176251094887679
1.2890362529628898,1.2899175928145348,1.303895842058019,1.3133356386251158
1.3236746275894578,1.3723306271319098,1.2760797478849808,1.318713791330392
1.30113201917283,1.3201808129036818,1.3189039616365188,1.2948315020822139
1.3169720704038759,1.3304671965899968,1.2948448254621718,1.3090357720641488
1.282158406608909,1.306085024129188,1.2996917756055308,1.2983640173306048
1.309597326388518,1.3129437182240329,1.316283597371808,1.3078643250419268
1.305120401215348,1.3146794194140239,1.3246716453400418,1.2752350860158739
1.282444448816126,1.315290106704943,1.305913222208351,1.2930451817971758
1.285515200475067,1.2949977276218199,1.2827243133962938,1.282676883294017
1.2981191957971678,1.29138581343621,1.3059977744198248,1.305083902933768
1.421483185612327,1.4533154596084144,1.405919105150425,1.4482876738377
1.4497715449068738,1.4516299711335598,1.4544881604467659,1.4158180939038698
1.3790904791277758,1.3146217207075008,1.4245961482143468,1.3659401319838589
1.461349639508281,1.4316099529644688,1.4559406797699228,1.4566068410629138
1.384360907112791,1.44858264888762,1.4033439546813788,1.3350303976512958
1.4485402103905818,1.4586802476533138,1.4583623964162202,1.4045159404545349
1.4616738245642216,1.4247491128264929,1.4790848918035209,1.456348417780658
1.4048507992885388,1.3837174956134528,1.378594000058429,1.3194325344066649
1.4110457648829928,1.443407351249904,1.4601567542124025,1.4517422896131396
1.4532778583468522,1.4519396936915054,1.4330296953417039,1.358462573951194
1.4221703399960688,1.4297263243164378,1.4027297982059228,1.430472213526074
1.4421333768112579,1.4565611718612423,1.4382691924502518,1.455860641061607
1.4181409238900478,1.3827872566267798,1.4079516358242048,1.358700055191882
1.429999856540168,1.421637494955159,1.4270142727057689,1.4153519574815168
1.356659281239453,1.427323696440132,1.3403521665615339,1.346838525352953
1.4268641075342279,1.40041665009388,1.4062816486261058,1.4355304588892208
1.4538521504488118,1.4462766111151668,1.4327643768063039,1.43828176502082
1.392868984950481,1.4082709575557217,1.372775521960205,1.3821275436025238
1.415328242581248,1.4423016461339928,1.4096877170245439,1.4364879970080848
1.372125039157667,1.3887043638055159,1.3892698444125509,1.3739692435157318
1.432900120890067,1.4305145407315778,1.4528853442324419,1.4300543505777938
1.443595990010149,1.4247604660382058,1.412533917924014,1.4281628460209368
1.4377335358803758,1.43568783261343,1.4337855084823778,1.4030379061366018
1.3908976225663119,1.4096316203975758,1.407485306838064,1.4138179255655388
1.4467102911621328,1.4515439003374488,1.4264953333668708,1.423798693187496
1.430195955213973,1.4285190873044058,1.422067810112135,1.418995433444297
1.419192407309752,1.4387593147712798,1.4226030197509878,1.4118188407162748
1.4159541928935109,1.4291844586456448,1.435404518025018,1.4419328472626378
1.4010436986699428,1.4090727356571848,1.4122314796496669,1.4157937204816828
1.430754482665718,1.430935123165432,1.4281540154613388,1.429440596659644
1.430556211373157,1.430621064982832,1.4328432010334948,1.426496220409868
1.4246945319521969,1.4319607495377968,1.4292578901090218,1.4324834235857198
1.4339815882249818,1.4331692895179398,1.4258148216486368,1.4262323689204108
1.4067303893947198,1.4158590265407598,1.411212551570311,1.4025890637973948
1.4302066938067048,1.430079732196876,1.4377621586124358,1.4215885670395279
1.426435046899979,1.4397593420727248,1.4322051589005789,1.4359001063454928
1.4292046031412458,1.4283369975803988,1.4329131374304418,1.429975520719433
1.435751433658715,1.4263451567241459,1.4314815406933339,1.428946199299515
1.416425936548331,1.4144624882719548,1.4212107196061918,1.4147158892985088
1.4290068606476918,1.428345436650699,1.4304181513603689,1.4270616880900358
1.4724412819003623,1.4748036254158463,1.468777294336573,1.4776114791942667
1.4742318150269793,1.4743000259845473,1.4736623139821572,1.470348941906101
1.474796075080915,1.473531006965826,1.4726589079070782,1.4744177738331103
1.469899682061042,1.4716867949197932,1.4706056830810508,1.4723214282108321
1.4718432155131462,1.4717630909195711,1.4739656321202639,1.4731846848368058
1.472885886330496,1.4738909852601816,1.4721753773788573,1.4729566511101861
1.4736683390933538,1.4720020111849643,1.472008566499401,1.4714960110854955
1.4715136928514827,1.4720104111167345,1.470783962799772,1.472341022502201
1.4710345166953087,1.4709831760282568,1.4723261181373426,1.4744758366422224
1.4703069799738389,1.4731372048084561,1.470701860707108,1.4735036405258026
1.4722947662927222,1.4713597529732398,1.4720892338320843,1.4712011180374243
1.4718738450018383,1.473351485361595,1.4740197889278583,1.4734952366557454
1.4740173555993754,1.4717570507845246,1.470799395601426,1.4705991173168984
1.4720244471646458,1.4717095058244163,1.4717253353543478,1.4707011378994563
1.4731416938339283,1.4715305257293365,1.4724919222334443,1.472328707467793
1.4713894631135496,1.4725974973970923,1.4713643334346098,1.4735477655608418
1.4727867121813343,1.472635606899606,1.4734208030013776,1.4721633926623834
1.4723581172706268,1.4714361009130952,1.4728380003458956,1.4729630281616515
1.47062205066642,1.4720187920224217,1.4725126345024113,1.4716905062788856
1.4720445801854514,1.4730285469443214,1.4727618146929824,1.474466654578752
1.382169024297705,1.3842948799003578,1.4195931151849368,1.4076398714887879
1.4643706268539955,1.4343577769506528,1.4450372197430528,1.4421468236117119
1.4231640675241348,1.4277657904662309,1.4561867692465431,1.444365727041306
1.422705758626971,1.428260178861615,1.4353895452484808,1.4143490231468439
1.4219574468160099,1.407394856958147,1.4076641178022329,1.398362502259283
1.426070976368953,1.4118345340946008,1.4201494198878208,1.407457770126597
1.4437173288738978,1.4445118125521008,1.4289986634553948,1.4096433493910538
1.4460580202747049,1.3911078380670718,1.417791879538219,1.432910545959407
1.4028072693266158,1.4132623471253598,1.4157575795554598,1.4358940573082288
1.3999963804883748,1.396628156062346,1.390989107248081,1.400272634820861
1.4040159220350759,1.415333285982249,1.4118060980529938,1.3972424552367588
1.427326755736468,1.401941679305941,1.4083530803353819,1.417926153961487
1.4252524608860169,1.4103923407227528,1.4308966042422648,1.4263521827796568
1.4065004855308099,1.400435123618699,1.4195892001611818,1.40657830414808
1.40687561654567,1.4152525638060969,1.4059616029039639,1.3881445856505878
1.4165899388664958,1.4054656017223908,1.405097366169962,1.397615602138713
1.417861787641753,1.396976091008241,1.409059029098996,1.4138039331816639
1.4164566857910448,1.414182550229765,1.4254676087696458,1.4285872498057508
1.40256194950414,1.4132809331038898,1.412866017271649,1.4019237946289829
1.3946808889525368,1.3960259607667638,1.4021827569192418,1.402099005776992
1.4359977468660599,1.45496223837724,1.447900086614745,1.4428390486330909
1.4813748831017948,1.4517362567916599,1.449387584267931,1.4172353834353209
1.469453250675451,1.4153470482710988,1.4332835277201639,1.438028343684527
1.4660377221018703,1.465434041376824,1.4338014953607519,1.4783960690924918
1.4463706061571988,1.473515135964928,1.4750667511064235,1.454440523985247
1.4468525943408819,1.456368325785292,1.4627723643858637,1.4423086897780077
1.4599662520117378,1.4715588606307228,1.4609059017007953,1.419887763324401
1.4672379002085496,1.4348837111501718,1.4547547372746523,1.444436392549273
1.4484639431427317,1.44946246182047,1.4801912021793633,1.4600685829584432
1.401918218842851,1.443725990021795,1.435036593401883,1.440876952655456
1.4310852322040648,1.4169728473282788,1.4433755243317519,1.4541613002757665
1.44025505096158,1.4508790015429898,1.4644273777283217,1.459089943396427
1.4621430116652416,1.4344553262798159,1.4528990215825874,1.4436995756256168
1.4436455969135789,1.4636632184269298,1.457536252957173,1.446080781760883
1.4455205602844918,1.4381733492881148,1.4372959687210978,1.450931056645888
1.4473102487896687,1.4381245283570538,1.4324296866760269,1.439929484495665
1.4542658745042045,1.4618742387957397,1.4528607924871224,1.4587519536467126
1.4517183514922487,1.4511254055742049,1.447059022998144,1.453232173436811
1.443237364858522,1.4533313609933047,1.4647501374619525,1.4505816259411648
1.4584123508805402,1.4429782327434348,1.4323639455481318,1.442439629884869
1.4120907612593068,1.4177080822927959,1.4151455099358778,1.408562747992999
1.3264217820084439,1.3923899357156848,1.3527886343606559,1.346609881430823
1.2822294979800248,1.268126594027339,1.352603141362218,1.346406126576047
1.4122247239916488,1.4140910001471458,1.386308886179815,1.3785515408995788
1.431862752237209,1.4064940017460459,1.4022872339394288,1.408443600425696
1.3796283080406069,1.4054968462508948,1.3958812965947938,1.3902880344214679
1.352647249259225,1.3628890389098638,1.3677705948876808,1.3854652733373918
1.385384015607202,1.3784652518648108,1.283027628581067,1.3789152492660148
1.3801965814750128,1.3929879238915368,1.406857911756053,1.3519145704423658
1.4167676772655289,1.3813237579120918,1.3557509560745349,1.3643346037712178
1.389694617984147,1.373779487428942,1.350531072045861,1.3916103971690719
1.3206111132799558,1.362263045130574,1.3327739519517998,1.3665276141724858
1.3681096989284738,1.3369530242421908,1.380377442274412,1.3682371999821208
1.3705711681115138,1.3853002344951928,1.3932887110397199,1.3951320009737018
1.3627713541429858,1.385002849875239,1.3755364607014868,1.392926323117532
1.3630942560083779,1.3383703766834127,1.3408505790322138,1.34198117297505
1.309687991498918,1.321314700669382,1.3169801143635518,1.337646712315477
1.356655665594428,1.3659968735089678,1.315744634732927,1.3561213967027508
1.382854669295143,1.3885161212870358,1.3794612560681718,1.3852731631287118
1.3958183250030178,1.39586278988345,1.3730637496921858,1.3931283126697838
1.060895105614298,1.263185960315459,1.253713528412634,1.2587614875732749
1.3016261118447239,1.297751833768031,1.2947155685983198,1.1471443731248119
0.8682627158720239,0.8403685508841818,0.8455112918529869,0.5953472079743538
0.46540346636417484,0.21223954559815494,0.41767557519766485,0.45955837751789486
1.2193248584809988,1.186066507087535,1.206321430514904,1.2035990654705548
1.3222038304054418,1.199110580183777,1.3074214189681488,1.215183723480968
1.3450259712269939,1.345433748202904,1.338658841336069,1.345203360152461
1.101660101611683,1.1016448016796179,1.0945952444303928,0.9881515281729178
0.8942807054396149,0.8992978878133918,0.9081720746795738,0.9233319292228609
1.292492353403282,1.2035857599551698,1.2705812627952888,1.180981793763043
1.352153443681758,1.351935942486362,1.343212320312774,1.3010465572298189
1.307784744144702,1.3578936132940789,1.36053679624824,1.3050717748595688
1.1655755307405458,1.1640273159795138,1.2215357074905318,1.1125402504459998
1.1252214410019008,1.1313182705203477,1.068430077522318,1.127989711499043
1.238946380518623,1.1516515490443209,1.3098962684878979,1.266909633869515
1.363465822366935,1.3617469126041948,1.2336362848444788,1.316696232526474
1.3417543052659189,1.3409059800616379,1.3452858969752919,1.32994270924788
1.2046673451869268,1.230933192020751,1.196144110240045,1.1778207711073898
1.1992869218680138,1.1582813789101818,1.159489780761037,1.1993051501049359
1.3046833084774179,1.3022192442378329,1.231087293186663,1.2269639797564418
1.1336867491039249,1.139312563739027,1.145773984555341,1.1313505896098808
1.1614248376297518,1.1555993694628968,1.1614184997918149,1.1561274262058108
1.149573749756981,1.154763885693593,1.153074509507361,1.1438579046322879
1.14718722080764,1.1482584465083208,1.154943506616891,1.1554681009846548
1.15394315789242,1.165307788780055,1.1496593865439109,1.1637711512590938
1.1400175457638628,1.1351214340143079,1.13948160948707,1.1373610579337847
1.1453594322310678,1.1466101669602158,1.1479775047396539,1.148413413420899
1.140281383241673,1.146489465424085,1.1481377465977338,1.142396050298878
1.1427538632779748,1.1390513794207349,1.1435249033367378,1.1486452116857588
1.142700922200032,1.1513169539476509,1.139236930864144,1.1551415689504299
1.1254263728108738,1.1261837382659348,1.129833526529378,1.1291347024668579
1.1303345280869728,1.136748634481025,1.1329575143456898,1.135594815345036
1.1386197967786849,1.1340971878327908,1.1383506527926859,1.1402738333873048
1.1324221428674077,1.128871150632427,1.1308288100369939,1.133716680274763
1.1355357802979489,1.131575368216127,1.1337948657794419,1.134305697376798
1.1158351697291369,1.1194458379546308,1.1199523398608369,1.1229364989068549
1.125998567675191,1.1293572209478149,1.128578660379239,1.1291087051494189
1.123457855732758,1.1301572183753668,1.126295519323054,1.1280029751110479
1.121405206957362,1.1253155118523528,1.1237045422152059,1.128632843035756
1.1264292631953048,1.1202714946921268,1.124203376155109,1.124299520595093
1.3696247245406898,1.3765879544200068,1.3820571309701848,1.3832565427952428
1.3664189775937319,1.3715198050110489,1.37931797903828,1.3493419630435248
1.3812633385800168,1.35378553890732,1.3690881958038918,1.3855219894670578
1.3631168511322558,1.365276841322398,1.3695552199314929,1.369246115470632
1.348287114025133,1.3561606438402458,1.350383505176948,1.3634538626451937
1.3756003229665108,1.3805941274604978,1.3818213193646838,1.379075823889566
1.3727704249951178,1.379738352095586,1.3768380442933308,1.3778868245631288
1.3928689207310248,1.3821972313911568,1.3846006780609468,1.3837890688718388
1.382930422134145,1.3857022892659858,1.383927508530193,1.3736902659018189
1.3670337147230618,1.3652432252378928,1.3668565867605569,1.3744625565926898
1.376676012025031,1.373342727980484,1.3874452791806928,1.383957905145145
1.3868147233593509,1.3789937258742389,1.3856273850356597,1.3856063795356568
1.393600595655064,1.388085045223575,1.3824201536347829,1.3933157248527879
1.3894023886136009,1.38413642179906,1.3805936541104218,1.3907315550724548
1.365168506847446,1.369025532542517,1.377206305692087,1.3708073538902439
1.3977462958703788,1.3971812691964829,1.3970540265883498,1.3975933768677138
1.400917798600091,1.4026058698284158,1.4102630280255268,1.408564566727522
1.4009715683528319,1.4016096875675108,1.3994049679508398,1.4018738921951739
1.3956712364437849,1.3892838128162448,1.392022407614727,1.3945725142398449
1.3919439853144138,1.390120536100509,1.3890846886482189,1.391875714114655
1.3755068771602998,1.37119391820465,1.3764056170017438,1.356476111858501
1.377530425106591,1.357655386974394,1.341960025795336,1.347896035429852
1.3680854898032369,1.365830344563797,1.342614558792775,1.387125351891603
1.349869771299562,1.3756272384719128,1.36685134639318,1.3650835810829238
1.341780452394829,1.3493327706943319,1.347682307162198,1.3583691986100328
1.3582025245465228,1.3633329005122978,1.35451310527328,1.3690826558292268
1.363502869079603,1.3615412927078008,1.369917696058715,1.3669337285164218
1.34084898411365,1.3448032004483979,1.363881498819118,1.3656370735631778
1.3660005811531468,1.3712523900743108,1.3538162420199809,1.3544983897942329
1.346452022431401,1.3525808378713209,1.3551219888048158,1.348480552831122
1.3471314876904708,1.3492935293971078,1.3493070057053669,1.3502996832508898
1.3527331511239589,1.362104586374279,1.3577552465655418,1.367934642502263
1.3458921293635269,1.3237186915562489,1.340200541286788,1.3535678163079519
1.3488766557387148,1.340511675688088,1.3434146829212639,1.3513287235691769
1.3455449277832288,1.3392101102197578,1.3232419065448908,1.3402187054247758
1.3205383338177088,1.3310790764161828,1.328981483840007,1.3357832877261198
1.326625523079873,1.3275207590861788,1.3251968971695678,1.3295435544731538
1.3239990031238829,1.3187040938892989,1.3208903334554918,1.3233205109631938
1.32941353004352,1.3203742255717188,1.326654209560654,1.3313553420855058
1.308923461613256,1.309640234582,1.306675666015432,1.3121295908397759
1.398842116424945,1.3979079608240559,1.394424507860016,1.4012122422837219
1.4120701295289428,1.4247335540232509,1.4246528955961097,1.427157427947343
1.3830599595783468,1.3883404113920559,1.3699087475762268,1.3882277400825418
1.415820229368876,1.4286641002617348,1.4292724321587649,1.432161857023836
1.3988035455042158,1.404307179565167,1.4035241705424168,1.3943597254493638
1.3869242409319398,1.39653496191182,1.3823742459235209,1.3914501071841399
1.4027925546105118,1.4132216736081848,1.4204078244346738,1.4224306416859618
1.3657641017388649,1.359898238799733,1.371823867226282,1.360264426179799
1.4233148773565087,1.419838847233957,1.4133522467287918,1.423956839574458
1.400654613986885,1.3965053976275708,1.398680893527506,1.3958401263061258
1.3788354865011119,1.3721749425331038,1.3771512386154698,1.3916394228962288
1.412008402065754,1.4087469953428038,1.4093116261755338,1.4160736314364868
1.3570155364155059,1.3574088611309258,1.3644037785502259,1.35861532706798
1.4141604969385588,1.408922709333663,1.4069178307132548,1.4043618621896579
1.392298790700864,1.3961759529149729,1.3834546204141018,1.3931933686985938
1.3728027416598838,1.3720535094716357,1.3787890717097138,1.3718094474922538
1.4104107047637928,1.4023572453590698,1.405074902900021,1.4093325483829489
1.3533588262340868,1.3578174568432848,1.354412755177108,1.353654935754207
1.393640597068244,1.3934715967554039,1.3950571545907129,1.393769968848547
1.3889184078810979,1.373917740299951,1.387105559465804,1.386200442918326
1.368183090550625,1.364643081286795,1.3731922229166438,1.368503434033642
1.391059248947056,1.3875711081146338,1.3915868242104739,1.382034133206241
1.3559899777803948,1.372756039696782,1.364745871445483,1.3658682259546868
1.3520258234288518,1.3624686358261229,1.338772150745049,1.3594817167946838
1.397201825452402,1.3979577124924498,1.3955854979154838,1.3881844585784908
1.3808864672161019,1.3814801276513948,1.375754989982897,1.3868558146916
1.39784757824284,1.3983208239268738,1.3950227581898018,1.396153783990396
1.3897609045261208,1.380463865121306,1.3918758919614898,1.3879138844281589
1.359902769708975,1.3647679723800579,1.360788381815715,1.362617606625793
1.3994257743174487,1.398389378232974,1.399209532196508,1.4026382312469319
1.385089314975379,1.388392871054921,1.382659465165971,1.389059494259195
1.3939793110798078,1.392696080054696,1.3993004622287848,1.3945421258333788
1.3882104844704788,1.3860057753111428,1.385506123387041,1.3912135945516328
1.3687849758844728,1.3641976830166809,1.3658820258850888,1.371318182932797
1.3949583375235448,1.3952643602404469,1.3977492903889228,1.398789107414491
1.380372912206934,1.382830169459693,1.383362271802811,1.3834401665610738
1.3852759617792758,1.3900022460998789,1.391426440463419,1.3938757815696659
1.3877751143304369,1.387877290741457,1.3832833596874778,1.384932074052689
1.3634306295938048,1.362822633244361,1.3646443540490378,1.3693828954628828
1.3897893019468268,1.388314969370472,1.39397203340718,1.3921815125200578
1.4712192805091509,1.4711401926495706,1.4720890317358255,1.4711728528854977
1.4718906221690886,1.4719882407941722,1.4724378327999688,1.4726950073470606
1.471122099616219,1.4713525907452814,1.4709513512063621,1.4718193533180144
1.470991224760864,1.4711584426208828,1.470461174846728,1.4715056132639706
1.471525862838779,1.4727886767900447,1.4717699794998154,1.4718152516725092
1.471500081482439,1.4710938761688448,1.4716172338956053,1.471591858067916
1.4718764613033322,1.4721966379185623,1.4715742202939253,1.471441424285239
1.472265174195449,1.471844698099557,1.4718630638956434,1.472362888256092
1.471202990887225,1.4705810765198508,1.4710630257878916,1.4710583140687317
1.4720577635931487,1.4722705553825055,1.4718656553600626,1.4720209953119436
1.4681335044629662,1.4675916442137795,1.467769878924917,1.467524564044232
1.4685261364132731,1.4680012980122403,1.4682035259079134,1.4683963968599631
1.467668583077074,1.4680562285386527,1.4676521390898483,1.4679095680090912
1.4678086488798874,1.4671700106186094,1.467132447280953,1.4671722819439397
1.4681534368284221,1.4682107521339434,1.4683025867653834,1.46824957565739
1.4579646424574155,1.4584110916822606,1.457776182106362,1.456868166435004
1.458218876786062,1.4575511550375988,1.4581667594016956,1.457220195651213
1.4570813167141787,1.457598364698725,1.457432014317416,1.4566207003813567
1.4577796944893273,1.4570722422392994,1.4575237240414696,1.4573930351518798
1.458755332844271,1.45813266024701,1.4588421503370697,1.4569692047701932
1.391667370807477,1.385524189832597,1.362018349106629,1.38257679325337
1.3938561422445268,1.3779756137578458,1.365575909660326,1.386450214104511
1.403811873519852,1.3920990685243768,1.365091718795787,1.388557492856996
1.3765630298600569,1.391958215537426,1.3859925628410468,1.3757996453096608
1.380415335269746,1.3580835436441978,1.370851907869763,1.3721112345878048
1.3755061994169309,1.3702640832414168,1.3666389504406218,1.3781318221007708
1.3900355755185159,1.3870031696600529,1.3783528255568058,1.385387288081039
1.3817194703108169,1.3835352750628578,1.378762119768247,1.378145915125193
1.382947656548834,1.388451546535237,1.3794051391477529,1.3836102589024128
1.363945812952923,1.3520418270345649,1.3639453456464259,1.3713167221306328
1.372538160015461,1.377187120447295,1.3753147194561628,1.374945289465132
1.3853489346878798,1.3816324844245318,1.3741769762859088,1.388348041613174
1.3914231716189418,1.389388536570561,1.3861843861188667,1.3892419610344158
1.388132312437332,1.3766521237441618,1.3725974833585928,1.3829057404268779
1.3688921019479379,1.359863977406334,1.3755329194648749,1.371571234360024
1.3717926371024718,1.3712926286666558,1.372527672250606,1.373213388518934
1.394667417132038,1.3899213371145178,1.3847637275279348,1.3860588460675909
1.3937933145625387,1.3861123492956309,1.3900795371955248,1.392462932580247
1.3847718465184238,1.3809136669481898,1.3811167321637567,1.383069943262183
1.3639718783241799,1.3608251174604598,1.3580675971366127,1.359710708112693
1.418462191330189,1.424531647231206,1.4258572370178069,1.423212231184146
1.4306359648298579,1.4320357271200759,1.4281546906072868,1.431313048488228
1.4191940002366878,1.421949066033325,1.4234134722956628,1.4151773882715077
1.4437986566280758,1.4455963999023058,1.444428808537162,1.4448381057607609
1.4273773340783538,1.4331218680544477,1.425018010915645,1.429555608142247
1.4298713533085319,1.4259374965951728,1.43061639908352,1.427365308006871
1.4344764880555778,1.4349475790968858,1.4338276983068678,1.4354385906521179
1.4277859528308507,1.4256779274809968,1.429136915331911,1.4275214866920378
1.445203295033787,1.443753575458888,1.4472027823739568,1.4470452928864488
1.4322123705005299,1.434842924257888,1.4294526862208,1.4297230306633608
1.430469940222114,1.4301122975806608,1.4294547420487658,1.4298172258638748
1.434898023447943,1.4355234552599399,1.4355156743344668,1.4348385455662538
1.4302099677037978,1.424262511780623,1.4267349962065698,1.427095518784505
1.4445517196970528,1.446747660400348,1.4465239182538498,1.44588389133935
1.4360042954076568,1.4408423148927159,1.4366752425905378,1.43952134661605
1.4285209531803509,1.428372452322954,1.4291483806822658,1.432339183557704
1.4317440162397028,1.4350212537801998,1.4343796521401289,1.4341475754420319
1.4248233518449838,1.4265103583147158,1.425243519187117,1.425869056190297
1.4432128754487148,1.442999190592327,1.4414394365222358,1.4424436321137057
1.441532675855817,1.438517250458445,1.4405523216536018,1.441367493179647
